PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
34878,0,3,Passenger_34878,male,49.8,2,3,TKT134878,333.63,C36,Q
34879,0,1,Passenger_34879,male,44.1,2,0,TKT134879,121.09,C118,S
34880,0,2,Passenger_34880,male,9.5,2,2,TKT134880,449.11,C134,S
34881,0,3,Passenger_34881,male,70.8,0,2,TKT134881,121.72,C200,S
34882,0,3,Passenger_34882,male,16.3,4,4,TKT134882,445.19,C186,Q
34883,0,3,Passenger_34883,male,39.8,2,2,TKT134883,75.56,C99,S
34884,0,2,Passenger_34884,male,38.4,2,2,TKT134884,433.33,C79,S
34885,0,2,Passenger_34885,female,46.3,3,4,TKT134885,325.07,C44,S
34886,1,3,Passenger_34886,female,38.6,2,2,TKT134886,14.95,C136,S
34887,0,1,Passenger_34887,female,36.4,2,3,TKT134887,238.85,C22,S
34888,1,3,Passenger_34888,female,11.6,3,2,TKT134888,315.58,C80,C
34889,1,3,Passenger_34889,female,57.6,2,2,TKT134889,152.36,C25,S
34890,0,3,Passenger_34890,male,11.8,5,3,TKT134890,110.06,C83,S
34891,1,3,Passenger_34891,female,75.2,5,4,TKT134891,231.87,C114,S
34892,1,1,Passenger_34892,female,6.5,4,3,TKT134892,240.87,C96,C
34893,0,2,Passenger_34893,male,79.1,5,2,TKT134893,342.98,C153,S
34894,1,3,Passenger_34894,female,64.2,1,0,TKT134894,123.23,C131,S
34895,1,3,Passenger_34895,female,73.2,0,3,TKT134895,391.75,C142,S
34896,1,1,Passenger_34896,female,13.1,1,4,TKT134896,329.28,C177,C
34897,1,2,Passenger_34897,female,0.8,2,2,TKT134897,492.32,C7,S
34898,0,3,Passenger_34898,female,31.2,3,3,TKT134898,433.71,C25,S
34899,1,3,Passenger_34899,female,66.7,4,1,TKT134899,203.08,C95,S
34900,0,3,Passenger_34900,female,4.1,4,4,TKT134900,89.21,C141,S
34901,1,1,Passenger_34901,female,27.0,0,1,TKT134901,225.36,C176,S
34902,1,1,Passenger_34902,female,9.5,2,0,TKT134902,328.1,C8,S
34903,0,1,Passenger_34903,male,46.4,0,0,TKT134903,468.46,C123,S
34904,0,2,Passenger_34904,female,24.7,4,1,TKT134904,420.89,C37,S
34905,0,2,Passenger_34905,male,53.8,3,3,TKT134905,41.1,C158,S
34906,1,3,Passenger_34906,female,77.1,1,1,TKT134906,498.92,C119,S
34907,0,1,Passenger_34907,male,76.3,1,1,TKT134907,124.35,C162,C
34908,1,3,Passenger_34908,male,65.3,2,3,TKT134908,58.0,C13,S
34909,1,1,Passenger_34909,female,56.7,0,4,TKT134909,183.07,C30,S
34910,0,1,Passenger_34910,male,37.8,0,1,TKT134910,263.74,C154,S
34911,1,3,Passenger_34911,female,28.3,3,0,TKT134911,114.27,C58,S
34912,1,3,Passenger_34912,female,2.8,1,4,TKT134912,174.09,C163,S
34913,0,2,Passenger_34913,female,19.3,5,2,TKT134913,384.28,C192,S
34914,1,1,Passenger_34914,female,47.2,0,3,TKT134914,298.86,C15,S
34915,0,3,Passenger_34915,male,73.2,4,2,TKT134915,436.76,C19,S
34916,1,3,Passenger_34916,female,55.0,4,4,TKT134916,103.1,C151,Q
34917,0,3,Passenger_34917,male,41.9,4,0,TKT134917,424.42,C191,S
34918,1,3,Passenger_34918,female,13.5,4,1,TKT134918,372.75,C176,S
34919,1,1,Passenger_34919,female,21.2,4,1,TKT134919,73.25,C52,Q
34920,0,3,Passenger_34920,male,55.9,5,0,TKT134920,320.85,C75,S
34921,1,1,Passenger_34921,female,41.6,5,2,TKT134921,107.68,C140,S
34922,0,3,Passenger_34922,female,42.9,5,3,TKT134922,357.69,C48,S
34923,0,3,Passenger_34923,female,13.2,4,4,TKT134923,30.77,C101,S
34924,1,1,Passenger_34924,female,71.8,5,1,TKT134924,97.89,C12,C
34925,0,3,Passenger_34925,male,61.7,3,1,TKT134925,229.75,C28,S
34926,1,3,Passenger_34926,female,65.7,1,2,TKT134926,450.57,C140,S
34927,1,3,Passenger_34927,male,78.8,2,3,TKT134927,464.03,C192,S
34928,0,1,Passenger_34928,male,15.4,1,2,TKT134928,4.16,C65,S
34929,0,3,Passenger_34929,female,72.6,5,2,TKT134929,365.23,C45,S
34930,0,3,Passenger_34930,male,35.3,3,4,TKT134930,251.92,C81,Q
34931,0,1,Passenger_34931,male,70.2,1,2,TKT134931,270.02,C73,S
34932,1,3,Passenger_34932,female,16.1,3,1,TKT134932,449.94,C173,C
34933,1,1,Passenger_34933,male,33.7,2,4,TKT134933,76.01,C157,S
34934,0,2,Passenger_34934,male,61.8,2,2,TKT134934,154.14,C139,S
34935,0,3,Passenger_34935,male,69.6,2,4,TKT134935,144.44,C198,S
34936,0,3,Passenger_34936,female,9.0,4,4,TKT134936,189.19,C72,S
34937,1,2,Passenger_34937,female,48.2,4,4,TKT134937,118.89,C26,S
34938,1,3,Passenger_34938,female,33.3,3,2,TKT134938,471.51,C53,S
34939,0,2,Passenger_34939,female,59.1,5,2,TKT134939,296.33,C95,S
34940,0,3,Passenger_34940,male,50.6,3,3,TKT134940,338.91,C142,C
34941,0,3,Passenger_34941,male,20.1,2,2,TKT134941,134.94,C103,C
34942,0,1,Passenger_34942,male,25.3,4,3,TKT134942,343.94,C26,S
34943,0,2,Passenger_34943,male,66.3,0,0,TKT134943,267.09,C131,S
34944,1,1,Passenger_34944,female,32.7,1,0,TKT134944,212.95,C78,S
34945,1,3,Passenger_34945,female,62.2,3,3,TKT134945,184.16,C63,S
34946,0,2,Passenger_34946,male,4.9,0,0,TKT134946,219.21,C197,S
34947,0,1,Passenger_34947,male,64.0,3,2,TKT134947,443.14,C9,S
34948,0,3,Passenger_34948,male,39.0,3,4,TKT134948,278.78,C175,S
34949,0,3,Passenger_34949,male,62.8,1,1,TKT134949,365.77,C80,Q
34950,1,1,Passenger_34950,male,61.6,5,3,TKT134950,387.49,C91,S
34951,0,3,Passenger_34951,female,68.9,5,3,TKT134951,426.91,C31,C
34952,1,1,Passenger_34952,female,6.3,1,0,TKT134952,163.45,C166,S
34953,0,2,Passenger_34953,male,5.8,3,1,TKT134953,411.49,C153,S
34954,0,1,Passenger_34954,male,47.0,2,2,TKT134954,4.43,C63,S
34955,0,3,Passenger_34955,female,48.5,4,3,TKT134955,196.39,C40,S
34956,1,3,Passenger_34956,female,53.0,5,0,TKT134956,403.92,C171,S
34957,1,1,Passenger_34957,female,38.0,2,0,TKT134957,378.94,C67,S
34958,0,3,Passenger_34958,male,75.6,0,3,TKT134958,18.08,C44,C
34959,1,3,Passenger_34959,female,21.7,5,3,TKT134959,14.94,C29,C
34960,1,3,Passenger_34960,female,10.2,4,1,TKT134960,385.6,C108,S
34961,0,3,Passenger_34961,male,26.4,4,2,TKT134961,109.56,C34,Q
34962,1,3,Passenger_34962,female,36.7,5,0,TKT134962,289.09,C109,S
34963,1,3,Passenger_34963,female,55.8,3,4,TKT134963,303.55,C196,C
34964,1,3,Passenger_34964,male,59.8,5,1,TKT134964,71.11,C15,C
34965,0,1,Passenger_34965,male,13.6,2,3,TKT134965,323.75,C105,S
34966,1,3,Passenger_34966,male,26.1,3,4,TKT134966,144.71,C61,S
34967,1,3,Passenger_34967,female,14.1,2,1,TKT134967,494.37,C64,Q
34968,0,1,Passenger_34968,male,51.2,1,4,TKT134968,389.09,C107,S
34969,1,3,Passenger_34969,female,23.2,4,4,TKT134969,141.38,C146,S
34970,0,3,Passenger_34970,male,69.5,4,3,TKT134970,474.03,C83,S
34971,0,3,Passenger_34971,male,61.3,0,0,TKT134971,185.69,C112,S
34972,1,3,Passenger_34972,female,2.0,0,0,TKT134972,480.48,C93,S
34973,0,3,Passenger_34973,male,17.8,1,2,TKT134973,504.98,C26,S
34974,1,1,Passenger_34974,female,10.1,1,1,TKT134974,377.77,C161,S
34975,0,3,Passenger_34975,male,64.6,0,1,TKT134975,249.07,C60,S
34976,1,2,Passenger_34976,female,19.5,4,3,TKT134976,351.73,C52,S
34977,0,3,Passenger_34977,male,66.4,1,3,TKT134977,285.93,C7,S
34978,1,3,Passenger_34978,male,78.9,1,0,TKT134978,388.96,C151,C
34979,0,3,Passenger_34979,male,6.6,0,4,TKT134979,335.48,C19,S
34980,1,3,Passenger_34980,male,19.0,1,2,TKT134980,296.89,C150,Q
34981,1,1,Passenger_34981,female,68.5,3,2,TKT134981,98.82,C84,C
34982,1,3,Passenger_34982,male,15.8,0,3,TKT134982,266.39,C135,S
34983,1,1,Passenger_34983,female,65.9,4,4,TKT134983,33.02,C34,S
34984,0,3,Passenger_34984,male,31.1,5,4,TKT134984,427.75,C110,S
34985,1,3,Passenger_34985,female,72.9,4,1,TKT134985,28.59,C23,C
34986,0,3,Passenger_34986,female,77.1,3,4,TKT134986,37.14,C41,S
34987,0,3,Passenger_34987,male,65.2,3,4,TKT134987,246.03,C21,C
34988,1,3,Passenger_34988,female,39.2,0,1,TKT134988,435.88,C42,C
34989,1,3,Passenger_34989,female,79.3,1,4,TKT134989,205.72,C50,S
34990,0,1,Passenger_34990,male,74.1,1,4,TKT134990,34.88,C16,C
34991,0,2,Passenger_34991,male,41.7,5,1,TKT134991,337.9,C89,S
34992,1,3,Passenger_34992,female,11.6,0,3,TKT134992,260.18,C166,S
34993,0,2,Passenger_34993,female,58.4,4,3,TKT134993,456.78,C25,S
34994,1,2,Passenger_34994,female,54.6,4,4,TKT134994,274.21,C93,C
34995,0,2,Passenger_34995,male,14.5,3,1,TKT134995,197.85,C73,Q
34996,1,3,Passenger_34996,female,14.5,5,2,TKT134996,292.72,C111,S
34997,0,3,Passenger_34997,male,29.9,1,0,TKT134997,219.54,C63,C
34998,1,2,Passenger_34998,male,47.8,1,1,TKT134998,88.65,C141,S
34999,0,2,Passenger_34999,male,26.9,2,4,TKT134999,405.82,C166,Q
35000,1,2,Passenger_35000,male,41.9,0,4,TKT135000,77.17,C13,S
35001,1,3,Passenger_35001,female,47.0,3,0,TKT135001,48.04,C125,S
35002,0,3,Passenger_35002,male,69.1,0,0,TKT135002,149.35,C48,S
35003,0,3,Passenger_35003,male,16.3,1,3,TKT135003,421.45,C119,S
35004,0,3,Passenger_35004,male,57.6,0,1,TKT135004,203.39,C21,C
35005,1,1,Passenger_35005,male,45.1,4,4,TKT135005,71.14,C33,C
35006,1,1,Passenger_35006,female,66.7,1,0,TKT135006,464.3,C135,S
35007,1,2,Passenger_35007,female,37.7,0,0,TKT135007,151.82,C21,Q
35008,1,3,Passenger_35008,female,68.4,1,0,TKT135008,261.18,C50,Q
35009,1,3,Passenger_35009,male,9.8,2,4,TKT135009,152.35,C49,Q
35010,1,3,Passenger_35010,male,26.2,0,4,TKT135010,333.56,C156,S
35011,0,3,Passenger_35011,male,3.3,4,3,TKT135011,422.33,C134,S
35012,0,3,Passenger_35012,male,8.1,0,0,TKT135012,318.65,C6,S
35013,1,1,Passenger_35013,male,26.7,1,4,TKT135013,233.68,C128,C
35014,0,3,Passenger_35014,male,24.6,4,4,TKT135014,355.83,C31,S
35015,0,3,Passenger_35015,female,48.7,0,0,TKT135015,393.6,C159,C
35016,0,3,Passenger_35016,male,35.4,4,0,TKT135016,319.83,C10,S
35017,0,2,Passenger_35017,male,1.2,5,3,TKT135017,376.52,C141,S
35018,0,3,Passenger_35018,male,1.0,2,1,TKT135018,221.42,C121,C
35019,0,3,Passenger_35019,female,35.9,2,4,TKT135019,503.23,C118,S
35020,1,1,Passenger_35020,male,74.8,2,2,TKT135020,477.6,C75,S
35021,0,3,Passenger_35021,male,19.2,5,1,TKT135021,456.33,C26,C
35022,0,3,Passenger_35022,female,70.7,4,4,TKT135022,463.4,C52,C
35023,0,1,Passenger_35023,male,20.8,5,1,TKT135023,8.88,C62,S
35024,1,3,Passenger_35024,female,77.6,5,4,TKT135024,213.74,C101,S
35025,1,3,Passenger_35025,male,27.0,1,2,TKT135025,465.8,C144,S
35026,0,3,Passenger_35026,male,61.0,5,4,TKT135026,390.41,C16,Q
35027,1,3,Passenger_35027,female,27.2,0,3,TKT135027,174.13,C29,S
35028,1,3,Passenger_35028,female,17.3,5,4,TKT135028,319.61,C194,S
35029,0,3,Passenger_35029,male,66.6,1,1,TKT135029,312.55,C84,S
35030,1,1,Passenger_35030,female,44.4,2,1,TKT135030,416.14,C70,S
35031,0,3,Passenger_35031,female,32.6,5,0,TKT135031,105.94,C23,S
35032,1,2,Passenger_35032,female,62.4,1,2,TKT135032,321.76,C157,S
35033,1,3,Passenger_35033,male,61.0,4,4,TKT135033,298.8,C81,S
35034,1,3,Passenger_35034,female,77.5,4,3,TKT135034,266.17,C123,C
35035,1,3,Passenger_35035,male,66.7,2,0,TKT135035,422.55,C129,C
35036,0,3,Passenger_35036,female,57.5,0,3,TKT135036,17.37,C122,S
35037,0,3,Passenger_35037,male,29.5,1,0,TKT135037,496.64,C175,C
35038,1,3,Passenger_35038,male,10.9,2,1,TKT135038,326.65,C184,C
35039,0,3,Passenger_35039,female,23.8,2,2,TKT135039,72.83,C115,S
35040,1,1,Passenger_35040,male,3.5,2,0,TKT135040,355.58,C110,C
35041,0,3,Passenger_35041,male,22.6,1,2,TKT135041,149.23,C40,S
35042,1,1,Passenger_35042,female,58.1,2,3,TKT135042,149.77,C133,S
35043,0,3,Passenger_35043,male,34.3,4,4,TKT135043,176.9,C155,S
35044,1,1,Passenger_35044,female,19.6,1,4,TKT135044,213.86,C49,S
35045,0,2,Passenger_35045,female,55.6,4,3,TKT135045,349.32,C4,S
35046,0,1,Passenger_35046,male,50.4,1,1,TKT135046,41.81,C88,C
35047,1,1,Passenger_35047,female,49.3,4,2,TKT135047,232.71,C16,S
35048,0,2,Passenger_35048,male,50.9,5,3,TKT135048,141.89,C170,S
35049,1,3,Passenger_35049,female,55.9,5,4,TKT135049,227.06,C121,S
35050,0,3,Passenger_35050,female,35.4,1,1,TKT135050,261.78,C103,S
35051,1,2,Passenger_35051,male,70.4,1,3,TKT135051,386.74,C22,S
35052,1,2,Passenger_35052,female,66.6,1,4,TKT135052,317.77,C43,S
35053,0,2,Passenger_35053,male,60.5,3,2,TKT135053,48.09,C131,S
35054,0,1,Passenger_35054,male,76.5,5,2,TKT135054,16.99,C180,C
35055,1,1,Passenger_35055,female,50.4,4,1,TKT135055,287.5,C141,Q
35056,0,2,Passenger_35056,male,55.7,2,2,TKT135056,250.04,C157,C
35057,1,3,Passenger_35057,female,22.6,5,0,TKT135057,140.3,C166,S
35058,0,3,Passenger_35058,male,46.5,3,3,TKT135058,326.19,C23,S
35059,1,1,Passenger_35059,female,7.2,5,1,TKT135059,61.21,C160,S
35060,1,1,Passenger_35060,female,34.3,1,4,TKT135060,79.75,C37,S
35061,0,2,Passenger_35061,female,24.9,4,4,TKT135061,428.67,C170,Q
35062,0,1,Passenger_35062,male,52.1,1,0,TKT135062,473.17,C125,S
35063,0,3,Passenger_35063,male,79.5,2,2,TKT135063,484.36,C112,S
35064,0,1,Passenger_35064,male,2.5,1,1,TKT135064,283.31,C88,S
35065,1,2,Passenger_35065,female,16.8,0,4,TKT135065,115.01,C38,S
35066,0,1,Passenger_35066,male,31.6,5,0,TKT135066,408.71,C36,S
35067,0,3,Passenger_35067,male,76.2,3,4,TKT135067,45.19,C9,S
35068,1,1,Passenger_35068,female,20.7,1,1,TKT135068,226.6,C118,S
35069,1,1,Passenger_35069,female,20.3,5,3,TKT135069,218.2,C65,S
35070,0,2,Passenger_35070,male,23.5,2,2,TKT135070,254.33,C41,Q
35071,1,1,Passenger_35071,female,14.4,5,1,TKT135071,317.8,C27,S
35072,1,1,Passenger_35072,male,26.9,2,2,TKT135072,251.61,C135,Q
35073,1,1,Passenger_35073,female,71.0,4,0,TKT135073,243.73,C27,S
35074,1,3,Passenger_35074,male,11.1,2,4,TKT135074,147.89,C115,S
35075,0,1,Passenger_35075,female,40.3,3,2,TKT135075,366.46,C150,S
35076,1,3,Passenger_35076,female,9.4,3,1,TKT135076,54.11,C158,Q
35077,1,1,Passenger_35077,female,32.4,5,3,TKT135077,174.46,C199,S
35078,1,3,Passenger_35078,female,9.4,0,3,TKT135078,462.25,C193,C
35079,0,3,Passenger_35079,male,66.4,3,4,TKT135079,286.01,C45,S
35080,1,3,Passenger_35080,female,60.9,5,1,TKT135080,150.09,C126,S
35081,0,3,Passenger_35081,male,10.0,1,1,TKT135081,404.48,C170,S
35082,0,3,Passenger_35082,female,63.5,0,1,TKT135082,492.31,C186,S
35083,0,3,Passenger_35083,male,17.0,2,2,TKT135083,489.96,C53,S
35084,1,2,Passenger_35084,male,74.6,5,4,TKT135084,377.65,C159,S
35085,0,3,Passenger_35085,male,4.4,3,4,TKT135085,212.66,C134,S
35086,0,1,Passenger_35086,male,75.7,3,1,TKT135086,255.25,C42,C
35087,0,1,Passenger_35087,male,8.9,5,0,TKT135087,332.33,C47,S
35088,0,3,Passenger_35088,male,16.2,3,2,TKT135088,163.5,C189,C
35089,1,3,Passenger_35089,male,45.6,5,3,TKT135089,75.7,C103,S
35090,0,1,Passenger_35090,male,18.7,3,0,TKT135090,501.39,C92,S
35091,0,2,Passenger_35091,male,49.8,5,1,TKT135091,323.89,C14,S
35092,0,2,Passenger_35092,male,14.1,1,1,TKT135092,382.32,C138,S
35093,1,2,Passenger_35093,female,36.5,5,1,TKT135093,390.1,C103,Q
35094,1,1,Passenger_35094,male,44.4,5,4,TKT135094,476.43,C13,C
35095,0,1,Passenger_35095,male,66.8,3,3,TKT135095,146.93,C163,S
35096,1,3,Passenger_35096,female,58.3,1,1,TKT135096,132.56,C72,S
35097,0,3,Passenger_35097,male,14.3,4,3,TKT135097,296.76,C158,S
35098,0,3,Passenger_35098,male,65.2,3,0,TKT135098,191.76,C17,Q
35099,1,1,Passenger_35099,female,74.8,0,2,TKT135099,353.82,C162,S
35100,1,3,Passenger_35100,female,79.4,5,4,TKT135100,283.28,C137,S
35101,1,3,Passenger_35101,female,26.3,4,1,TKT135101,160.37,C75,Q
35102,0,3,Passenger_35102,male,46.2,2,1,TKT135102,291.71,C116,S
35103,1,3,Passenger_35103,female,53.0,1,3,TKT135103,400.61,C22,S
35104,1,1,Passenger_35104,female,11.5,5,3,TKT135104,500.7,C65,S
35105,0,3,Passenger_35105,female,43.5,2,1,TKT135105,160.0,C142,S
35106,0,2,Passenger_35106,male,8.1,5,4,TKT135106,123.25,C103,S
35107,0,2,Passenger_35107,male,58.7,2,1,TKT135107,346.37,C2,Q
35108,0,3,Passenger_35108,male,48.2,1,0,TKT135108,56.31,C131,C
35109,0,1,Passenger_35109,female,31.9,2,0,TKT135109,156.82,C160,S
35110,0,2,Passenger_35110,female,76.3,1,4,TKT135110,292.36,C191,C
35111,0,2,Passenger_35111,male,75.1,1,2,TKT135111,42.41,C77,S
35112,1,1,Passenger_35112,female,57.1,5,4,TKT135112,380.91,C162,S
35113,0,3,Passenger_35113,male,51.7,4,1,TKT135113,252.7,C181,C
35114,0,2,Passenger_35114,male,68.8,3,1,TKT135114,259.8,C152,S
35115,1,3,Passenger_35115,female,46.1,5,1,TKT135115,238.86,C48,S
35116,0,2,Passenger_35116,male,77.3,2,3,TKT135116,168.25,C42,C
35117,1,3,Passenger_35117,female,22.2,5,3,TKT135117,249.74,C128,S
35118,1,3,Passenger_35118,female,31.7,0,1,TKT135118,432.73,C169,S
35119,1,3,Passenger_35119,male,56.2,3,2,TKT135119,145.55,C157,S
35120,0,3,Passenger_35120,female,55.7,5,4,TKT135120,374.67,C176,S
35121,0,1,Passenger_35121,female,4.1,4,1,TKT135121,228.66,C119,S
35122,0,3,Passenger_35122,male,8.1,0,1,TKT135122,484.72,C13,S
35123,0,3,Passenger_35123,male,10.7,3,2,TKT135123,32.11,C120,S
35124,1,1,Passenger_35124,male,14.8,2,3,TKT135124,492.25,C66,S
35125,1,3,Passenger_35125,male,3.5,1,4,TKT135125,504.74,C156,S
35126,1,3,Passenger_35126,female,11.4,0,3,TKT135126,196.18,C195,Q
35127,0,3,Passenger_35127,male,7.1,0,0,TKT135127,506.57,C136,S
35128,1,3,Passenger_35128,female,9.2,5,4,TKT135128,230.36,C33,S
35129,1,3,Passenger_35129,male,8.8,5,2,TKT135129,488.22,C8,S
35130,0,1,Passenger_35130,male,71.9,4,1,TKT135130,197.87,C13,S
35131,0,2,Passenger_35131,male,61.4,0,2,TKT135131,429.5,C93,Q
35132,0,1,Passenger_35132,male,77.8,2,4,TKT135132,480.39,C48,Q
35133,0,3,Passenger_35133,male,21.4,4,4,TKT135133,271.92,C7,Q
35134,0,2,Passenger_35134,female,46.1,3,3,TKT135134,209.34,C21,S
35135,1,2,Passenger_35135,female,55.8,1,3,TKT135135,329.85,C106,S
35136,0,3,Passenger_35136,female,64.6,4,4,TKT135136,243.72,C87,S
35137,0,3,Passenger_35137,female,37.5,5,3,TKT135137,385.47,C182,S
35138,1,3,Passenger_35138,female,59.1,0,1,TKT135138,347.87,C11,C
35139,1,3,Passenger_35139,male,25.7,2,1,TKT135139,348.37,C36,S
35140,1,3,Passenger_35140,female,57.0,5,1,TKT135140,433.72,C132,S
35141,1,1,Passenger_35141,male,50.5,2,2,TKT135141,387.49,C95,S
35142,1,3,Passenger_35142,male,35.8,1,4,TKT135142,16.87,C104,S
35143,0,3,Passenger_35143,male,57.0,1,3,TKT135143,376.79,C197,S
35144,0,1,Passenger_35144,male,73.7,3,2,TKT135144,98.77,C191,S
35145,1,3,Passenger_35145,male,34.1,2,4,TKT135145,447.78,C167,S
35146,1,2,Passenger_35146,female,7.7,4,0,TKT135146,276.06,C64,C
35147,0,3,Passenger_35147,female,61.8,1,2,TKT135147,16.02,C57,S
35148,1,1,Passenger_35148,female,13.7,1,4,TKT135148,201.19,C126,Q
35149,0,3,Passenger_35149,female,24.4,3,3,TKT135149,490.57,C180,Q
35150,1,1,Passenger_35150,female,11.9,4,2,TKT135150,90.74,C192,S
35151,0,3,Passenger_35151,male,62.3,5,0,TKT135151,93.89,C108,S
35152,0,3,Passenger_35152,male,33.7,2,1,TKT135152,314.84,C123,C
35153,0,2,Passenger_35153,male,23.3,4,0,TKT135153,398.24,C26,S
35154,0,3,Passenger_35154,male,54.7,1,2,TKT135154,482.01,C166,S
35155,0,3,Passenger_35155,male,50.9,2,3,TKT135155,501.93,C189,S
35156,1,1,Passenger_35156,female,18.3,2,0,TKT135156,47.89,C128,S
35157,1,1,Passenger_35157,male,8.5,0,2,TKT135157,339.44,C27,S
35158,0,3,Passenger_35158,male,27.1,3,2,TKT135158,135.27,C16,S
35159,1,2,Passenger_35159,female,39.5,2,1,TKT135159,339.25,C197,C
35160,0,3,Passenger_35160,female,49.5,2,3,TKT135160,233.78,C171,S
35161,1,1,Passenger_35161,female,27.7,1,4,TKT135161,483.74,C95,S
35162,1,1,Passenger_35162,female,2.6,2,2,TKT135162,229.01,C184,S
35163,1,2,Passenger_35163,male,55.1,1,4,TKT135163,354.06,C69,S
35164,1,2,Passenger_35164,female,38.1,3,3,TKT135164,243.2,C188,S
35165,1,1,Passenger_35165,male,3.3,3,4,TKT135165,247.68,C175,S
35166,1,2,Passenger_35166,female,40.9,4,2,TKT135166,106.95,C151,Q
35167,0,3,Passenger_35167,female,73.6,3,4,TKT135167,460.02,C161,S
35168,0,3,Passenger_35168,male,21.3,1,0,TKT135168,320.31,C109,S
35169,1,3,Passenger_35169,female,45.6,1,1,TKT135169,271.06,C73,S
35170,0,2,Passenger_35170,male,73.0,5,4,TKT135170,57.51,C187,C
35171,1,3,Passenger_35171,female,26.4,5,0,TKT135171,131.1,C31,Q
35172,0,1,Passenger_35172,male,45.1,0,3,TKT135172,190.43,C74,S
35173,1,3,Passenger_35173,female,49.6,5,4,TKT135173,462.37,C60,Q
35174,0,3,Passenger_35174,male,58.6,0,3,TKT135174,231.94,C193,S
35175,0,3,Passenger_35175,male,19.7,4,3,TKT135175,496.3,C8,S
35176,0,2,Passenger_35176,male,41.3,1,3,TKT135176,363.87,C161,C
35177,0,2,Passenger_35177,female,58.7,3,4,TKT135177,7.28,C16,S
35178,1,1,Passenger_35178,female,69.5,5,1,TKT135178,149.83,C109,S
35179,0,3,Passenger_35179,female,19.0,5,2,TKT135179,54.14,C29,S
35180,1,3,Passenger_35180,female,23.8,1,3,TKT135180,416.82,C164,Q
35181,0,2,Passenger_35181,male,12.4,3,2,TKT135181,221.41,C118,Q
35182,1,2,Passenger_35182,female,45.0,2,2,TKT135182,95.86,C133,S
35183,0,3,Passenger_35183,male,40.3,0,3,TKT135183,54.83,C164,S
35184,1,3,Passenger_35184,male,53.3,2,0,TKT135184,156.3,C84,S
35185,0,1,Passenger_35185,male,35.8,2,0,TKT135185,54.45,C197,Q
35186,0,2,Passenger_35186,male,74.9,1,1,TKT135186,208.0,C60,S
35187,0,3,Passenger_35187,female,5.4,0,4,TKT135187,176.1,C196,S
35188,1,3,Passenger_35188,male,5.7,3,2,TKT135188,351.94,C19,S
35189,0,3,Passenger_35189,male,51.7,4,3,TKT135189,16.18,C106,S
35190,1,1,Passenger_35190,female,62.0,4,3,TKT135190,360.84,C137,S
35191,1,1,Passenger_35191,male,74.3,1,3,TKT135191,107.15,C157,C
35192,0,3,Passenger_35192,male,33.9,1,1,TKT135192,358.45,C77,S
35193,0,3,Passenger_35193,female,23.9,5,1,TKT135193,380.79,C15,S
35194,1,3,Passenger_35194,male,33.6,1,1,TKT135194,266.26,C72,S
35195,0,1,Passenger_35195,male,39.6,0,1,TKT135195,393.25,C56,S
35196,0,1,Passenger_35196,male,70.5,3,0,TKT135196,52.17,C18,Q
35197,1,1,Passenger_35197,male,0.4,0,2,TKT135197,314.96,C172,Q
35198,1,3,Passenger_35198,female,63.0,5,0,TKT135198,87.59,C152,S
35199,1,1,Passenger_35199,male,21.7,5,0,TKT135199,440.41,C182,S
35200,1,1,Passenger_35200,male,38.8,3,2,TKT135200,413.25,C197,C
35201,0,1,Passenger_35201,male,28.9,5,4,TKT135201,264.69,C23,S
35202,0,3,Passenger_35202,male,71.2,1,3,TKT135202,420.39,C143,S
35203,0,2,Passenger_35203,male,22.5,5,2,TKT135203,17.06,C39,C
35204,0,1,Passenger_35204,male,45.0,1,1,TKT135204,385.36,C176,S
35205,1,3,Passenger_35205,female,69.4,3,4,TKT135205,409.04,C19,S
35206,0,3,Passenger_35206,male,52.5,5,3,TKT135206,32.8,C31,C
35207,0,3,Passenger_35207,male,64.3,5,2,TKT135207,364.92,C130,Q
35208,0,3,Passenger_35208,male,3.1,2,0,TKT135208,221.46,C129,S
35209,1,3,Passenger_35209,male,42.5,3,1,TKT135209,7.64,C80,S
35210,1,3,Passenger_35210,female,47.3,0,1,TKT135210,319.69,C144,C
35211,1,2,Passenger_35211,male,33.7,4,2,TKT135211,132.43,C99,S
35212,1,3,Passenger_35212,female,13.9,2,1,TKT135212,473.59,C62,S
35213,0,2,Passenger_35213,male,1.0,0,2,TKT135213,229.94,C28,S
35214,1,2,Passenger_35214,female,70.5,2,3,TKT135214,271.7,C69,C
35215,1,1,Passenger_35215,male,20.7,4,3,TKT135215,154.54,C74,C
35216,0,3,Passenger_35216,female,33.3,5,3,TKT135216,158.81,C17,S
35217,1,1,Passenger_35217,male,52.7,3,3,TKT135217,221.67,C58,S
35218,1,3,Passenger_35218,female,74.4,1,0,TKT135218,63.24,C57,S
35219,0,1,Passenger_35219,male,9.8,1,0,TKT135219,401.9,C162,C
35220,0,3,Passenger_35220,female,36.4,4,4,TKT135220,467.75,C72,S
35221,0,1,Passenger_35221,male,59.6,2,0,TKT135221,501.42,C132,S
35222,0,3,Passenger_35222,female,73.8,1,2,TKT135222,11.99,C100,S
35223,0,3,Passenger_35223,male,24.8,3,3,TKT135223,288.98,C132,S
35224,0,2,Passenger_35224,female,44.8,0,3,TKT135224,314.6,C96,S
